datetime,time,cat,z,G_rsun,Sin,alpha,Sout,Snet,Lin,Lout,Lnet,Rnet,T2m,Ts,H,LE,Qt,Qg,Qm,ablation_mm,ST,Rib,date
2019-07-07 01:30:00,01:30:00,4,2591.0,504.55000000000007,0.0,0.19635704,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.464,-1.0,4.969913180101069,0.747423962699577,0,-0.0,0.0,0.0,0,0.28435125797406413,2019-07-07
2019-07-07 01:30:00,01:30:00,5,2588.0,504.4,0.0,0.19647677000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.483500000000001,-1.0,5.047230635612462,0.7685236911715337,0,-0.0,0.0,0.0,0,0.2849174178141278,2019-07-07
2019-07-07 01:30:00,01:30:00,6,2588.0,504.4,0.0,0.19647677000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.483500000000001,-1.0,5.047230635612462,0.7685236911715337,0,-0.0,0.0,0.0,0,0.2849174178141278,2019-07-07
2019-07-07 01:30:00,01:30:00,7,2602.0,505.09999999999997,0.0,0.19591803000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.3925,-1.0,4.6925014886620025,0.6732046551013986,0,-0.0,0.0,0.0,0,0.2822746675830548,2019-07-07
2019-07-07 01:30:00,01:30:00,8,2620.0,506.0,0.0,0.19519965,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.275500000000001,-1.0,4.258922025782682,0.5620735746923027,0,-0.0,0.0,0.0,0,0.27887433454651345,2019-07-07
2019-07-07 01:30:00,01:30:00,9,2626.0,506.29999999999995,0.0,0.19496019000000003,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.236500000000001,-1.0,4.119935104649991,0.527772513376138,0,-0.0,0.0,0.0,0,0.2777402618221759,2019-07-07
2019-07-07 01:30:00,01:30:00,10,2551.0,502.55000000000007,0.0,0.19795344,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.724,-1.0,6.06047364181886,1.0605715917342022,0,-0.0,0.0,0.0,0,0.29189361507057154,2019-07-07
2019-07-07 01:30:00,01:30:00,11,2554.0,502.70000000000005,0.0,0.19783371,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.704500000000001,-1.0,5.9741483804598445,1.0346196250943336,0,-0.0,0.0,0.0,0,0.2913284209673971,2019-07-07
2019-07-07 01:30:00,01:30:00,12,2496.0,499.8,0.0,0.20014849,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.0815,-1.0,7.778071481661906,1.6136967511244884,0,-0.0,0.0,0.0,0,0.3022416657245267,2019-07-07
2019-07-07 01:30:00,01:30:00,13,2474.0,498.7,0.0,0.20102651000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.2245,-1.0,8.538868454122188,1.8789594983693119,0,-0.0,0.0,0.0,0,0.3063735493472094,2019-07-07
2019-07-07 01:30:00,01:30:00,14,2485.0,499.25,0.0,0.2005875,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.153,-1.0,8.15307907899242,1.7430092331302416,0,-0.0,0.0,0.0,0,0.304308130785141,2019-07-07
2019-07-07 01:30:00,01:30:00,15,2506.0,500.29999999999995,0.0,0.19974939000000003,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.0165,-1.0,7.4464087361285385,1.5017517037747967,0,-0.0,0.0,0.0,0,0.3003621523359727,2019-07-07
2019-07-07 01:30:00,01:30:00,16,2506.0,500.29999999999995,0.0,0.19974939000000003,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.0165,-1.0,7.4464087361285385,1.5017517037747967,0,-0.0,0.0,0.0,0,0.3003621523359727,2019-07-07
2019-07-07 01:30:00,01:30:00,17,2531.0,501.55000000000007,0.0,0.19875164,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.854000000000001,-1.0,6.655189470296079,1.2443902492968502,0,-0.0,0.0,0.0,0,0.2956595782331079,2019-07-07
2019-07-07 01:30:00,01:30:00,18,2576.0,503.8,0.0,0.19695569000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.5615,-1.0,5.363686529179817,0.8566977957142315,0,-0.0,0.0,0.0,0,0.28718127338551463,2019-07-07
2019-07-07 01:30:00,01:30:00,19,2645.0,507.25,0.0,0.1942019,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.113000000000001,-1.0,3.6977621599730863,0.4277815327611031,0,-0.0,0.0,0.0,0,0.2741469566912853,2019-07-07
2019-07-07 01:30:00,01:30:00,20,2597.0,504.85,0.0,0.19611758,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.425,-1.0,4.817416411254332,0.7063333912388078,0,-0.0,0.0,0.0,0,0.2832187030432885,2019-07-07
2019-07-07 01:30:00,01:30:00,21,2554.0,502.70000000000005,0.0,0.19783371,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.704500000000001,-1.0,5.9741483804598445,1.0346196250943336,0,-0.0,0.0,0.0,0,0.2913284209673971,2019-07-07
2019-07-07 01:30:00,01:30:00,22,2496.0,499.8,0.0,0.20014849,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.0815,-1.0,7.778071481661906,1.6136967511244884,0,-0.0,0.0,0.0,0,0.3022416657245267,2019-07-07
2019-07-07 01:30:00,01:30:00,23,2474.0,498.7,0.0,0.20102651000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.2245,-1.0,8.538868454122188,1.8789594983693119,0,-0.0,0.0,0.0,0,0.3063735493472094,2019-07-07
2019-07-07 01:30:00,01:30:00,24,2485.0,499.25,0.0,0.2005875,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.153,-1.0,8.15307907899242,1.7430092331302416,0,-0.0,0.0,0.0,0,0.304308130785141,2019-07-07
2019-07-07 01:30:00,01:30:00,25,2506.0,500.29999999999995,0.0,0.19974939000000003,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.0165,-1.0,7.4464087361285385,1.5017517037747967,0,-0.0,0.0,0.0,0,0.3003621523359727,2019-07-07
2019-07-07 01:30:00,01:30:00,26,2506.0,500.29999999999995,0.0,0.19974939000000003,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.0165,-1.0,7.4464087361285385,1.5017517037747967,0,-0.0,0.0,0.0,0,0.3003621523359727,2019-07-07
2019-07-07 01:30:00,01:30:00,27,2531.0,501.55000000000007,0.0,0.19875164,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.854000000000001,-1.0,6.655189470296079,1.2443902492968502,0,-0.0,0.0,0.0,0,0.2956595782331079,2019-07-07
2019-07-07 01:30:00,01:30:00,28,2576.0,503.8,0.0,0.19695569000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.5615,-1.0,5.363686529179817,0.8566977957142315,0,-0.0,0.0,0.0,0,0.28718127338551463,2019-07-07
2019-07-07 01:30:00,01:30:00,29,2655.0,507.75000000000006,0.0,0.1938028,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.048,-1.0,3.4863665227814926,0.3802169011346298,0,-0.0,0.0,0.0,0,0.272254475696973,2019-07-07
2019-07-07 01:30:00,01:30:00,30,2636.0,506.8,0.0,0.19456109,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.1715,-1.0,3.894359965785677,0.4735400182156328,0,-0.0,0.0,0.0,0,0.2758494418677639,2019-07-07
2019-07-07 01:30:00,01:30:00,31,2361.0,493.05,0.0,0.20553634000000004,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.959000000000001,-1.0,13.154999928847175,3.702486258162029,0,-0.0,0.0,0.0,0,0.3275306256178702,2019-07-07
2019-07-07 01:30:00,01:30:00,32,2372.0,493.59999999999997,0.0,0.20509733000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.887500000000001,-1.0,12.651436201791686,3.4878808925724996,0,-0.0,0.0,0.0,0,0.32547591157688904,2019-07-07
2019-07-07 01:30:00,01:30:00,33,2397.0,494.85,0.0,0.20409958,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.725000000000001,-1.0,11.551496396370831,3.031504239334986,0,-0.0,0.0,0.0,0,0.3208022439801498,2019-07-07
2019-07-07 01:30:00,01:30:00,34,2445.0,497.25,0.0,0.20218390000000003,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.413,-1.0,9.608533484156764,2.27050824447117,0,-0.0,0.0,0.0,0,0.3118137333491357,2019-07-07
2019-07-07 01:30:00,01:30:00,35,2455.0,497.75,0.0,0.20178480000000001,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.348,-1.0,9.230983780789938,2.1299366256397603,0,-0.0,0.0,0.0,0,0.3099386279319085,2019-07-07
2019-07-07 01:30:00,01:30:00,36,2469.0,498.45,0.0,0.20122606,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.257000000000001,-1.0,8.717824481375374,1.9429973017193054,0,-0.0,0.0,0.0,0,0.30731203023138715,2019-07-07
2019-07-07 01:30:00,01:30:00,37,2494.0,499.7,0.0,0.20022831000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.0945,-1.0,7.8454582366936965,1.636722350496225,0,-0.0,0.0,0.0,0,0.3026174645192253,2019-07-07
2019-07-07 01:30:00,01:30:00,38,2533.0,501.65000000000003,0.0,0.19867182,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.841000000000001,-1.0,6.594202492257517,1.2251465332122635,0,-0.0,0.0,0.0,0,0.29528313816924884,2019-07-07
2019-07-07 01:30:00,01:30:00,39,2639.0,506.95,0.0,0.19444136,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.152000000000001,-1.0,3.828155275288406,0.4579708076040823,0,-0.0,0.0,0.0,0,0.2752820254870392,2019-07-07
2019-07-07 01:30:00,01:30:00,40,2666.0,508.29999999999995,0.0,0.19336379,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,7.976500000000001,-1.0,3.2622888928693854,0.33174176336522354,0,-0.0,0.0,0.0,0,0.2701717358268663,2019-07-07
2019-07-07 01:30:00,01:30:00,41,2350.0,492.5,0.0,0.20597535,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,10.0305,-1.0,13.670705566053888,3.9257933159170713,0,-0.0,0.0,0.0,0,0.32958430207290235,2019-07-07
2019-07-07 01:30:00,01:30:00,42,2358.0,492.9,0.0,0.20565607000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.9785,-1.0,13.294437748441977,3.7625172278747048,0,-0.0,0.0,0.0,0,0.32809082206452794,2019-07-07
2019-07-07 01:30:00,01:30:00,43,2415.0,495.75,0.0,0.2033812,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.608,-1.0,10.797202641486217,2.7289070420813624,0,-0.0,0.0,0.0,0,0.31743387704256815,2019-07-07
2019-07-07 01:30:00,01:30:00,44,2469.0,498.45,0.0,0.20122606,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.257000000000001,-1.0,8.717824481375374,1.9429973017193054,0,-0.0,0.0,0.0,0,0.30731203023138715,2019-07-07
2019-07-07 01:30:00,01:30:00,45,2484.0,499.2,0.0,0.20062741,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.159500000000001,-1.0,8.187703477922355,1.7550914030265214,0,-0.0,0.0,0.0,0,0.3044959393407591,2019-07-07
2019-07-07 01:30:00,01:30:00,46,2509.0,500.44999999999993,0.0,0.19962966000000001,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.997,-1.0,7.3486140260832,1.469189817895659,0,-0.0,0.0,0.0,0,0.29979812945117673,2019-07-07
2019-07-07 01:30:00,01:30:00,47,2523.0,501.15,0.0,0.19907092,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.906,-1.0,6.9025394958933095,1.3233285454164674,0,-0.0,0.0,0.0,0,0.2971649914850533,2019-07-07
2019-07-07 01:30:00,01:30:00,48,2532.0,501.6,0.0,0.19871173,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.8475,-1.0,6.624653593624862,1.2347440425771588,0,-0.0,0.0,0.0,0,0.2954713625396218,2019-07-07
2019-07-07 01:30:00,01:30:00,49,2610.0,505.49999999999994,0.0,0.19559875,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.3405,-1.0,4.496701912020486,0.6222630627426997,0,-0.0,0.0,0.0,0,0.2807637574260707,2019-07-07
2019-07-07 01:30:00,01:30:00,50,2650.0,507.49999999999994,0.0,0.19400235000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.0805,-1.0,3.59114270507892,0.4035749487381875,0,-0.0,0.0,0.0,0,0.27320082554505704,2019-07-07
2019-07-07 01:30:00,01:30:00,51,2357.0,492.85,0.0,0.20569598,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.985000000000001,-1.0,13.341118132668317,3.7826720441262602,0,-0.0,0.0,0.0,0,0.32827753706598983,2019-07-07
2019-07-07 01:30:00,01:30:00,52,2372.0,493.59999999999997,0.0,0.20509733000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.887500000000001,-1.0,12.651436201791686,3.4878808925724996,0,-0.0,0.0,0.0,0,0.32547591157688904,2019-07-07
2019-07-07 01:30:00,01:30:00,53,2442.0,497.09999999999997,0.0,0.20230363,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.432500000000001,-1.0,9.723603088392634,2.3138480403541997,0,-0.0,0.0,0.0,0,0.31237609676175604,2019-07-07
2019-07-07 01:30:00,01:30:00,54,2529.0,501.44999999999993,0.0,0.19883146000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.867,-1.0,6.716515919698648,1.2638292722784088,0,-0.0,0.0,0.0,0,0.29603598359181915,2019-07-07
2019-07-07 01:30:00,01:30:00,55,2556.0,502.8,0.0,0.19775389000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.691500000000001,-1.0,5.9170120357245395,1.0175478779458116,0,-0.0,0.0,0.0,0,0.29095158144911415,2019-07-07
2019-07-07 01:30:00,01:30:00,56,2532.0,501.6,0.0,0.19871173,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.8475,-1.0,6.624653593624862,1.2347440425771588,0,-0.0,0.0,0.0,0,0.2954713625396218,2019-07-07
2019-07-07 01:30:00,01:30:00,57,2536.0,501.8,0.0,0.19855209000000001,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.8215,-1.0,6.503356914299228,1.1966448968392502,0,-0.0,0.0,0.0,0,0.29471841299080787,2019-07-07
2019-07-07 01:30:00,01:30:00,58,2534.0,501.70000000000005,0.0,0.19863191000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.8345,-1.0,6.563836073634903,1.2155975919246955,0,-0.0,0.0,0.0,0,0.295094905121389,2019-07-07
2019-07-07 01:30:00,01:30:00,59,2579.0,503.95,0.0,0.19683596000000003,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.542000000000002,-1.0,5.283489598155831,0.8340812101961113,0,-0.0,0.0,0.0,0,0.28661542702844367,2019-07-07
2019-07-07 01:30:00,01:30:00,60,2612.0,505.6,0.0,0.19551893,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.3275,-1.0,4.448528921502845,0.609918461098637,0,-0.0,0.0,0.0,0,0.28038594266035,2019-07-07
2019-07-07 01:30:00,01:30:00,61,2373.0,493.65,0.0,0.20505742000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.881,-1.0,12.606255636111621,3.468796263586651,0,-0.0,0.0,0.0,0,0.32528906791362566,2019-07-07
2019-07-07 01:30:00,01:30:00,62,2397.0,494.85,0.0,0.20409958,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.725000000000001,-1.0,11.551496396370831,3.031504239334986,0,-0.0,0.0,0.0,0,0.3208022439801498,2019-07-07
2019-07-07 01:30:00,01:30:00,63,2511.0,500.55000000000007,0.0,0.19954984,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.984,-1.0,7.28385220280733,1.4477405680653406,0,-0.0,0.0,0.0,0,0.2994220708801366,2019-07-07
2019-07-07 01:30:00,01:30:00,64,2479.0,498.95,0.0,0.20082696,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.192,-1.0,8.362165268716877,1.8163297591912948,0,-0.0,0.0,0.0,0,0.3054348524085393,2019-07-07
2019-07-07 01:30:00,01:30:00,65,2475.0,498.75,0.0,0.20098660000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.218,-1.0,8.503347955847945,1.8663214398761299,0,-0.0,0.0,0.0,0,0.30618582724622195,2019-07-07
2019-07-07 01:30:00,01:30:00,66,2506.0,500.29999999999995,0.0,0.19974939000000003,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.0165,-1.0,7.4464087361285385,1.5017517037747967,0,-0.0,0.0,0.0,0,0.3003621523359727,2019-07-07
2019-07-07 01:30:00,01:30:00,67,2525.0,501.25,0.0,0.1989911,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.893,-1.0,6.8401901927985,1.3032973828779653,0,-0.0,0.0,0.0,0,0.29678869021299403,2019-07-07
2019-07-07 01:30:00,01:30:00,68,2515.0,500.75,0.0,0.19939020000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.958,-1.0,7.155368398413564,1.405458173015795,0,-0.0,0.0,0.0,0,0.2986698497616765,2019-07-07
2019-07-07 01:30:00,01:30:00,69,2546.0,502.29999999999995,0.0,0.19815299000000003,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.7565,-1.0,6.206010588678273,1.1047516497741832,0,-0.0,0.0,0.0,0,0.29283543148460234,2019-07-07
2019-07-07 01:30:00,01:30:00,70,2610.0,505.49999999999994,0.0,0.19559875,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.3405,-1.0,4.496701912020486,0.6222630627426997,0,-0.0,0.0,0.0,0,0.2807637574260707,2019-07-07
2019-07-07 01:30:00,01:30:00,71,2411.0,495.55,0.0,0.20354084,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.634,-1.0,10.962131355433986,2.7943209102731235,0,-0.0,0.0,0.0,0,0.3181826439046477,2019-07-07
2019-07-07 01:30:00,01:30:00,72,2437.0,496.85,0.0,0.20250318,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.465,-1.0,9.917247652627385,2.3872956038370683,0,-0.0,0.0,0.0,0,0.3133131966618569,2019-07-07
2019-07-07 01:30:00,01:30:00,73,2523.0,501.15,0.0,0.19907092,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.906,-1.0,6.9025394958933095,1.3233285454164674,0,-0.0,0.0,0.0,0,0.2971649914850533,2019-07-07
2019-07-07 01:30:00,01:30:00,74,2427.0,496.35,0.0,0.20290228000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.530000000000001,-1.0,10.311559777528952,2.538806748960825,0,-0.0,0.0,0.0,0,0.3151867500262284,2019-07-07
2019-07-07 01:30:00,01:30:00,75,2439.0,496.95,0.0,0.20242336,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.452,-1.0,9.839509997618446,2.357733575882526,0,-0.0,0.0,0.0,0,0.3129383825663865,2019-07-07
2019-07-07 01:30:00,01:30:00,76,2476.0,498.8,0.0,0.20094669,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.211500000000001,-1.0,8.467917479739475,1.8537395701986414,0,-0.0,0.0,0.0,0,0.3059980965024582,2019-07-07
2019-07-07 01:30:00,01:30:00,77,2505.0,500.25,0.0,0.1997893,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.023000000000001,-1.0,7.479181201342499,1.512709659802686,0,-0.0,0.0,0.0,0,0.3005501426408288,2019-07-07
2019-07-07 01:30:00,01:30:00,78,2487.0,499.35,0.0,0.20050768000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.14,-1.0,8.084097506726456,1.7190093314494905,0,-0.0,0.0,0.0,0,0.30393248772706427,2019-07-07
2019-07-07 01:30:00,01:30:00,79,2530.0,501.49999999999994,0.0,0.19879155,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.8605,-1.0,6.685810214812693,1.2540852827223883,0,-0.0,0.0,0.0,0,0.295847785250307,2019-07-07
2019-07-07 01:30:00,01:30:00,80,2583.0,504.15,0.0,0.19667632000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.516,-1.0,5.177685603896472,0.8045229799642171,0,-0.0,0.0,0.0,0,0.2858608433441272,2019-07-07
2019-07-07 01:30:00,01:30:00,81,2476.0,498.8,0.0,0.20094669,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.211500000000001,-1.0,8.467917479739475,1.8537395701986414,0,-0.0,0.0,0.0,0,0.3059980965024582,2019-07-07
2019-07-07 01:30:00,01:30:00,82,2507.0,500.34999999999997,0.0,0.19970948,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.010000000000002,-1.0,7.41372344658517,1.4908458322360156,0,-0.0,0.0,0.0,0,0.30017415336981107,2019-07-07
2019-07-07 01:30:00,01:30:00,83,2506.0,500.29999999999995,0.0,0.19974939000000003,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.0165,-1.0,7.4464087361285385,1.5017517037747967,0,-0.0,0.0,0.0,0,0.3003621523359727,2019-07-07
2019-07-07 01:30:00,01:30:00,84,2388.0,494.40000000000003,0.0,0.20445877,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.7835,-1.0,11.940409268342819,3.1908731071276653,0,-0.0,0.0,0.0,0,0.32248538277166205,2019-07-07
2019-07-07 01:30:00,01:30:00,85,2398.0,494.90000000000003,0.0,0.20405967000000003,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.7185,-1.0,11.508770609266922,3.0141326457581146,0,-0.0,0.0,0.0,0,0.32061518558483004,2019-07-07
2019-07-07 01:30:00,01:30:00,86,2429.0,496.45,0.0,0.20282246,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.517000000000001,-1.0,10.231945083974033,2.5080074055265524,0,-0.0,0.0,0.0,0,0.31481210828589656,2019-07-07
2019-07-07 01:30:00,01:30:00,87,2457.0,497.85,0.0,0.20170498000000003,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.335,-1.0,9.156578953810216,2.102533133233441,0,-0.0,0.0,0.0,0,0.3095635032973206,2019-07-07
2019-07-07 01:30:00,01:30:00,88,2464.0,498.2,0.0,0.20142561,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.2895,-1.0,8.899044786820234,2.008459897606976,0,-0.0,0.0,0.0,0,0.30825029513565605,2019-07-07
2019-07-07 01:30:00,01:30:00,89,2494.0,499.7,0.0,0.20022831000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.0945,-1.0,7.8454582366936965,1.636722350496225,0,-0.0,0.0,0.0,0,0.3026174645192253,2019-07-07
2019-07-07 01:30:00,01:30:00,90,2546.0,502.29999999999995,0.0,0.19815299000000003,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.7565,-1.0,6.206010588678273,1.1047516497741832,0,-0.0,0.0,0.0,0,0.29283543148460234,2019-07-07
2019-07-07 01:30:00,01:30:00,91,2617.0,505.85,0.0,0.19531938000000001,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.295,-1.0,4.329447807049841,0.5797300305273456,0,-0.0,0.0,0.0,0,0.2794412530468364,2019-07-07
2019-07-07 01:30:00,01:30:00,92,2549.0,502.44999999999993,0.0,0.19803326,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,8.737,-1.0,6.118438729534668,1.0781039579264982,0,-0.0,0.0,0.0,0,0.2922703676968678,2019-07-07
2019-07-07 01:30:00,01:30:00,93,2417.0,495.85,0.0,0.20330138000000003,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.595,-1.0,10.715311550468185,2.69658669915916,0,-0.0,0.0,0.0,0,0.3170594419715212,2019-07-07
2019-07-07 01:30:00,01:30:00,94,2343.0,492.15,0.0,0.20625472,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,10.076,-1.0,14.005258211542605,4.072515376294959,0,-0.0,0.0,0.0,0,0.3308906472185887,2019-07-07
2019-07-07 01:30:00,01:30:00,95,2360.0,493.0,0.0,0.20557625000000002,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.9655,-1.0,13.201378736081299,3.722424477445229,0,-0.0,0.0,0.0,0,0.3277173663410586,2019-07-07
2019-07-07 01:30:00,01:30:00,96,2396.0,494.8,0.0,0.20413949000000003,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.7315,-1.0,11.594319293886533,3.0489426719732386,0,-0.0,0.0,0.0,0,0.3209892937790814,2019-07-07
2019-07-07 01:30:00,01:30:00,97,2438.0,496.90000000000003,0.0,0.20246327,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.4585,-1.0,9.878332126286324,2.3724839985645674,0,-0.0,0.0,0.0,0,0.3131257939244868,2019-07-07
2019-07-07 01:30:00,01:30:00,98,2446.0,497.3,0.0,0.20214399,0.0,0.0,259.45668359229563,311.0606615035427,-51.60397791124706,-51.60397791124706,9.406500000000001,-1.0,9.570362592541578,2.25618228667292,0,-0.0,0.0,0.0,0,0.3116262616292653,2019-07-07
