datetime,time_str,cat,z,r_sun_global_rad,Sin_cell,Sout,Lin,Lout,T2m,Ts,H,LE,Qr,Qg,Qm,ablation_mm
2019-07-07 09:00:00,2019-07-07 09:00,66,2485,638.4702,810.4658494183741,454.82485996490476,277.6559353364432,315.6578223008046,17.309,0.0,9.462877012484766,0.6872360732797211,0.0,4.444444444444444,1873.1990245507357,10.217449224822195
2019-07-07 09:00:00,2019-07-07 09:00,67,2455,613.1259,778.2941213918914,438.0422369970916,277.6559353364432,315.6578223008046,17.504,0.0,10.335556428678842,0.8557475155191934,0.0,4.444444444444444,1825.285864414873,9.956104714990216
2019-07-07 09:00:00,2019-07-07 09:00,68,2489,572.986,727.3410492687624,408.01762851351356,277.6559353364432,315.6578223008046,17.283,0.0,9.349934830218007,0.6662752811462113,0.0,4.444444444444444,1743.1330899753323,9.507998672592722
2019-07-07 09:00:00,2019-07-07 09:00,69,2489,657.0104,834.00054053064,467.8505675823056,277.6559353364432,315.6578223008046,17.283,0.0,9.349934830218007,0.6662752811462113,0.0,4.444444444444444,1909.625520306002,10.416139201669102
2019-07-07 09:00:00,2019-07-07 09:00,70,2489,444.4648,564.1978931335681,316.4989609758931,277.6559353364432,315.6578223008046,17.283,0.0,9.349934830218007,0.6662752811462113,0.0,4.444444444444444,1488.4712663025175,8.118934179831914
2019-07-07 09:00:00,2019-07-07 09:00,71,2477,621.0467,788.3486829048219,442.75647093918354,277.6559353364432,315.6578223008046,17.361,0.0,9.691161113550637,0.7302059506602596,0.0,4.444444444444444,1839.2847229899085,10.032462125399501
2019-07-07 09:00:00,2019-07-07 09:00,72,2455,593.9263,753.922396411629,424.32525695522844,277.6559353364432,315.6578223008046,17.504,0.0,10.335556428678842,0.8557475155191934,0.0,4.444444444444444,1787.1971593927476,9.748348142142259
2019-07-07 09:00:00,2019-07-07 09:00,73,2485,558.1763,708.5418068137012,397.62616561153305,277.6559353364432,315.6578223008046,17.309,0.0,9.462877012484766,0.6872360732797211,0.0,4.444444444444444,1714.076287592691,9.349507023232858
2019-07-07 09:00:00,2019-07-07 09:00,74,2485,659.1309,836.6922759220358,469.54285304316727,277.6559353364432,315.6578223008046,17.309,0.0,9.462877012484766,0.6872360732797211,0.0,4.444444444444444,1914.1434441326599,10.44078242254178
2019-07-07 09:00:00,2019-07-07 09:00,75,2485,452.6846,574.6320013958631,322.4773995767836,277.6559353364432,315.6578223008046,17.309,0.0,9.462877012484766,0.6872360732797211,0.0,4.444444444444444,1505.0177161401034,8.209187542582383
2019-07-07 09:00:00,2019-07-07 09:00,76,2466,663.4453,842.1689197195548,473.4878734795289,277.6559353364432,315.6578223008046,17.4325,0.0,10.0103010083745,0.7916075598801217,0.0,4.444444444444444,1924.2169038490304,10.495728566449257
2019-07-07 09:00:00,2019-07-07 09:00,77,2445,608.6891,772.6621046106862,435.2932745359762,277.6559353364432,315.6578223008046,17.569000000000003,0.0,10.63658462498496,0.9164833493111656,0.0,4.444444444444444,1817.2666492026508,9.912363541105368
2019-07-07 09:00:00,2019-07-07 09:00,78,2478,504.2299,640.0629413959209,359.4406004443957,277.6559353364432,315.6578223008046,17.3545,0.0,9.662450222177691,0.7247577052725627,0.0,4.444444444444444,1607.648951849459,8.768994282815232
2019-07-07 09:00:00,2019-07-07 09:00,79,2478,545.8606,692.9084158399615,389.1170710482225,277.6559353364432,315.6578223008046,17.3545,0.0,9.662450222177691,0.7247577052725627,0.0,4.444444444444444,1690.1708968973267,9.219113983076326
2019-07-07 09:00:00,2019-07-07 09:00,80,2449,663.3199,842.0097385745036,474.1780705615429,277.6559353364432,315.6578223008046,17.543000000000003,0.0,10.515560797658269,0.8919085901236576,0.0,4.444444444444444,1925.3534806055204,10.501928076030111
2019-07-07 09:00:00,2019-07-07 09:00,81,2412,588.0247,746.4309813746744,421.85721048323427,277.6559353364432,315.6578223008046,17.7835,0.0,11.666463823762536,1.1338907310987323,0.0,4.444444444444444,1778.8467484944622,9.70280044633343
2019-07-07 09:00:00,2019-07-07 09:00,82,2443,457.3684,580.5775567961085,327.14219286320997,277.6559353364432,315.6578223008046,17.582,0.0,10.697403552474148,0.9289120316483325,0.0,4.444444444444444,1517.104267325133,8.275114185409816
2019-07-07 09:00:00,2019-07-07 09:00,83,2474,502.1329,637.401036601883,358.08462961711024,277.6559353364432,315.6578223008046,17.3805,0.0,9.777595118656457,0.7466836888096106,0.0,4.444444444444444,1603.7681471081514,8.747826256953553
2019-07-07 09:00:00,2019-07-07 09:00,84,2474,475.169,603.1734091932238,338.8559390761543,277.6559353364432,315.6578223008046,17.3805,0.0,9.777595118656457,0.7466836888096106,0.0,4.444444444444444,1550.3118291585363,8.456246340864743
2019-07-07 09:00:00,2019-07-07 09:00,85,2436,700.2872,888.9355531155798,501.23382312964355,277.6559353364432,315.6578223008046,17.6275,0.0,10.911885822973844,0.973160473135537,0.0,4.444444444444444,1999.8126246230247,10.908068861580135
2019-07-07 09:00:00,2019-07-07 09:00,86,2397,604.195,766.9573519474122,434.0846541966348,277.6559353364432,315.6578223008046,17.881,0.0,12.153317384411773,1.24164691244102,0.0,4.444444444444444,1812.195172522592,9.88470094103232
2019-07-07 09:00:00,2019-07-07 09:00,87,2415,457.3816,580.5943127061139,328.03713365775985,277.6559353364432,315.6578223008046,17.764000000000003,0.0,11.570505880890614,1.113022048454591,0.0,4.444444444444444,1519.073176374911,8.285853689317698
2019-07-07 09:00:00,2019-07-07 09:00,88,2476,496.6219,630.4054441746332,354.08590924210256,277.6559353364432,315.6578223008046,17.3675,0.0,9.719922206105345,0.7356763332047126,0.0,4.444444444444444,1592.705154037738,8.687482658387662
2019-07-07 09:00:00,2019-07-07 09:00,89,2428,486.5589,617.6316015697676,348.52593667884673,277.6559353364432,315.6578223008046,17.6795,0.0,11.16009701473741,1.0251705033791778,0.0,4.444444444444444,1576.101007848423,8.596914588264125
2019-07-07 09:00:00,2019-07-07 09:00,90,2377,649.3792,824.3135935281306,467.4453064856309,277.6559353364432,315.6578223008046,18.011000000000003,0.0,12.820904502369636,1.3943760273237482,0.0,4.444444444444444,1903.7323826251468,10.383994814318983
2019-07-07 09:00:00,2019-07-07 09:00,91,2378,457.4315,580.6576551234828,329.24317390208694,277.6559353364432,315.6578223008046,18.0045,0.0,12.787021105284735,1.3864887810742994,0.0,4.444444444444444,1521.832540993621,8.300904769056114
2019-07-07 09:00:00,2019-07-07 09:00,92,2496,489.516,621.3853062271112,348.34254416418287,277.6559353364432,315.6578223008046,17.2375,0.0,9.154203232437027,0.6304238575738442,0.0,4.444444444444444,1577.270679562997,8.603294615798166
2019-07-07 09:00:00,2019-07-07 09:00,93,2423,499.4165,633.9528734247134,357.9085929515059,277.6559353364432,315.6578223008046,17.712,0.0,11.316908655422646,1.0584668972386415,0.0,4.444444444444444,1601.9950440105727,8.738154785512215
2019-07-07 09:00:00,2019-07-07 09:00,95,2372,395.715,502.3155248319999,284.9859653475143,277.6559353364432,315.6578223008046,18.0435,0.0,12.991121145020111,1.4342141171157923,0.0,4.444444444444444,1399.485027523342,7.633554695581866
2019-07-07 09:00:00,2019-07-07 09:00,97,2358,584.808,742.3477438205582,421.7330313569177,277.6559353364432,315.6578223008046,18.134500000000003,0.0,13.47484496279087,1.5493657836981471,0.0,4.444444444444444,1776.8631880056573,9.691981025485404
2019-07-07 09:00:00,2019-07-07 09:00,98,2554,714.1459,906.5276084179799,505.32658222276694,277.6559353364432,315.6578223008046,16.860500000000002,0.0,7.624945834495774,0.37209376291044616,0.0,4.444444444444444,2017.6094323198452,11.005142358108246
2019-07-07 09:00:00,2019-07-07 09:00,99,2451,456.0265,578.8741662176061,325.93012097099364,277.6559353364432,315.6578223008046,17.53,0.0,10.455355404964708,0.8797617862969647,0.0,4.444444444444444,1513.8976064615536,8.25762330797211
2019-07-07 09:00:00,2019-07-07 09:00,100,2361,480.4067,609.8220781201347,346.3446073892384,277.6559353364432,315.6578223008046,18.115000000000002,0.0,13.37030422576687,1.524239023433028,0.0,4.444444444444444,1568.819430840265,8.557196895492355
2019-07-07 09:30:00,2019-07-07 09:30,94,2563,748.126,970.378592028856,531.7749209394,277.28708538375895,315.6578223008046,15.736,0.0,26.209844428108113,2.0335254281641166,0.0,4.444444444444444,2127.786234953536,11.606106736110197
2019-07-07 09:30:00,2019-07-07 09:30,96,2563,548.1547,711.0,389.63346048000005,277.28708538375895,315.6578223008046,15.736,0.0,26.209844428108113,2.0335254281641166,0.0,4.444444444444444,1726.26618246528,9.415997358901528
2019-07-07 09:30:00,2019-07-07 09:30,1,2612,302.1568,391.9212674816069,213.7298149147084,277.28708538375895,315.6578223008046,15.4175,0.0,23.3365810406311,1.374878140569838,0.0,4.444444444444444,1227.751893706524,6.696828511126495
2019-07-07 09:30:00,2019-07-07 09:30,2,2612,302.1568,391.9212674816069,213.7298149147084,277.28708538375895,315.6578223008046,15.4175,0.0,23.3365810406311,1.374878140569838,0.0,4.444444444444444,1227.751893706524,6.696828511126495
2019-07-07 09:30:00,2019-07-07 09:30,3,2610,361.4226,468.79369747262945,255.70239249363487,277.28708538375895,315.6578223008046,15.4305,0.0,23.449866359333857,1.399610771739692,0.0,4.444444444444444,1346.7349192263455,7.345826832143703
2019-07-07 09:30:00,2019-07-07 09:30,4,2583,395.9585,513.5894912512837,280.89148118122716,277.28708538375895,315.6578223008046,15.606,0.0,25.012329349607878,1.7512157848048793,0.0,4.444444444444444,1418.6338696959315,7.738002925614172
2019-07-07 09:30:00,2019-07-07 09:30,5,2583,370.575,480.6650841450415,262.8845210766614,277.28708538375895,315.6578223008046,15.606,0.0,25.012329349607878,1.7512157848048793,0.0,4.444444444444444,1367.7025024851234,7.460195468100673
2019-07-07 09:30:00,2019-07-07 09:30,6,2546,460.6936,597.5560359146788,328.01862782529645,277.28708538375895,315.6578223008046,15.8465,0.0,27.254923803494307,2.288641672797052,0.0,4.444444444444444,1552.5075813452745,8.468223170974223
2019-07-07 09:30:00,2019-07-07 09:30,7,2546,462.5902,600.0160761186577,329.3690267228141,277.28708538375895,315.6578223008046,15.8465,0.0,27.254923803494307,2.288641672797052,0.0,4.444444444444444,1556.3180204467708,8.489007384255114
2019-07-07 09:30:00,2019-07-07 09:30,8,2639,483.4061,627.0159447688762,341.0138827689214,277.28708538375895,315.6578223008046,15.242,0.0,21.839972830282377,1.0581411126566516,0.0,4.444444444444444,1588.3172936097446,8.663548874234971
2019-07-07 09:30:00,2019-07-07 09:30,9,2610,514.764,667.689621196352,364.1896947495632,277.28708538375895,315.6578223008046,15.4305,0.0,23.449866359333857,1.399610771739692,0.0,4.444444444444444,1654.1181452059966,9.022462610214527
2019-07-07 09:30:00,2019-07-07 09:30,10,2579,375.9357,487.61833602813215,266.7936239200219,277.28708538375895,315.6578223008046,15.632000000000001,0.0,25.24908321713805,1.8061635327933065,0.0,4.444444444444444,1378.8565588270935,7.52103577542051
2019-07-07 09:30:00,2019-07-07 09:30,11,2579,321.2992,416.75047427304736,228.01925417193397,277.28708538375895,315.6578223008046,15.632000000000001,0.0,25.24908321713805,1.8061635327933065,0.0,4.444444444444444,1269.2143273239208,6.922987239948659
2019-07-07 09:30:00,2019-07-07 09:30,12,2546,431.4051,559.5665349581058,307.16491164373633,277.28708538375895,315.6578223008046,15.8465,0.0,27.254923803494307,2.288641672797052,0.0,4.444444444444444,1493.6643642071413,8.147260168402589
2019-07-07 09:30:00,2019-07-07 09:30,13,2530,446.973,579.7593325387887,318.75468998076195,277.28708538375895,315.6578223008046,15.9505,0.0,28.261585402329224,2.5418392721193572,0.0,4.444444444444444,1526.7067993230073,8.327491632670949
2019-07-07 09:30:00,2019-07-07 09:30,14,2530,362.7376,470.4993564772863,258.68298808287216,277.28708538375895,315.6578223008046,15.9505,0.0,28.261585402329224,2.5418392721193572,0.0,4.444444444444444,1357.375121363615,7.403864298346991
2019-07-07 09:30:00,2019-07-07 09:30,15,2494,400.7349,519.7848598215065,286.799670140608,277.28708538375895,315.6578223008046,16.1845,0.0,30.609390197043837,3.159656802935475,0.0,4.444444444444444,1437.7429290911018,7.842234158678737
2019-07-07 09:30:00,2019-07-07 09:30,16,2494,388.3224,503.68486560454556,277.91623896049293,277.28708538375895,315.6578223008046,16.1845,0.0,30.609390197043837,3.159656802935475,0.0,4.444444444444444,1412.7595036940256,7.705960929240139
2019-07-07 09:30:00,2019-07-07 09:30,17,2462,410.691,532.6987089593503,294.8536096021874,277.28708538375895,315.6578223008046,16.392500000000002,0.0,32.79409534675224,3.767230068087211,0.0,4.444444444444444,1461.5029961053851,7.97183452421119
2019-07-07 09:30:00,2019-07-07 09:30,18,2630,419.8784,544.6154933999471,296.46590423315223,277.28708538375895,315.6578223008046,15.300500000000001,0.0,22.332094920467057,1.1602123280516567,0.0,4.444444444444444,1461.9630570106258,7.974343947330686
2019-07-07 09:30:00,2019-07-07 09:30,19,2630,429.6982,557.3525506576883,303.39942566790256,277.28708538375895,315.6578223008046,15.300500000000001,0.0,22.332094920467057,1.1602123280516567,0.0,4.444444444444444,1481.6336357031175,8.081638012926096
2019-07-07 09:30:00,2019-07-07 09:30,20,2604,491.159,637.0720692534425,347.69763272427673,277.28708538375895,315.6578223008046,15.4695,0.0,23.791743683656087,1.4748816568925167,0.0,4.444444444444444,1607.4256794472756,8.767776433348775
2019-07-07 09:30:00,2019-07-07 09:30,21,2563,414.5651,537.7237230657695,294.6767299582349,277.28708538375895,315.6578223008046,15.736,0.0,26.209844428108113,2.0335254281641166,0.0,4.444444444444444,1458.0331750092846,7.95290822732337
2019-07-07 09:30:00,2019-07-07 09:30,22,2556,293.2181,380.3270666109403,208.56716832189497,277.28708538375895,315.6578223008046,15.781500000000001,0.0,26.63712944468417,2.1368621522566382,0.0,4.444444444444444,1215.057578658784,6.6275867926842755
2019-07-07 09:30:00,2019-07-07 09:30,23,2549,302.1568,391.9212674816069,215.07473585541098,277.28708538375895,315.6578223008046,15.827,0.0,27.06867052246375,2.2425906009090895,0.0,4.444444444444444,1233.6966165893987,6.729254272305812
2019-07-07 09:30:00,2019-07-07 09:30,24,2549,418.9117,543.3616070426833,298.1806903708312,277.28708538375895,315.6578223008046,15.827,0.0,27.06867052246375,2.2425906009090895,0.0,4.444444444444444,1468.2429106658951,8.008597694541246
2019-07-07 09:30:00,2019-07-07 09:30,25,2524,536.188,695.4782436418039,382.6048440859354,277.28708538375895,315.6578223008046,15.989500000000001,0.0,28.64489045613839,2.640128683580647,0.0,4.444444444444444,1706.7574589964663,9.309586139980725
2019-07-07 09:30:00,2019-07-07 09:30,26,2502,549.2046,712.3618033376345,392.7466823607692,277.28708538375895,315.6578223008046,16.1325,0.0,30.0776649921704,3.0164735092605475,0.0,4.444444444444444,1735.5919763288425,9.46686532543005
2019-07-07 09:30:00,2019-07-07 09:30,27,2502,509.4064,660.7403902584434,364.28623062032426,277.28708538375895,315.6578223008046,16.1325,0.0,30.0776649921704,3.0164735092605475,0.0,4.444444444444444,1655.5101115092066,9.03005515368658
2019-07-07 09:30:00,2019-07-07 09:30,28,2477,562.8702,730.0871673635197,403.5134097131952,277.28708538375895,315.6578223008046,16.295,0.0,31.758446937872847,3.4754022924225993,0.0,4.444444444444444,1766.2237784360182,9.63394788237828
2019-07-07 09:30:00,2019-07-07 09:30,29,2477,551.213,714.9668569839864,395.15653361687913,277.28708538375895,315.6578223008046,16.295,0.0,31.758446937872847,3.4754022924225993,0.0,4.444444444444444,1742.7465919601689,9.505890501600922
2019-07-07 09:30:00,2019-07-07 09:30,30,2440,576.3527,747.5750362078443,414.6854719215125,277.28708538375895,315.6578223008046,16.5355,0.0,34.35033141033398,4.2182826415758194,0.0,4.444444444444444,1798.2184743102746,9.80846440532877
2019-07-07 09:30:00,2019-07-07 09:30,31,2620,593.1216,769.3256257768107,419.2077568368427,277.28708538375895,315.6578223008046,15.3655,0.0,22.886797981073055,1.2777195630490796,0.0,4.444444444444444,1810.0872522867833,9.873203194291545
2019-07-07 09:30:00,2019-07-07 09:30,32,2576,643.3322,834.4527451830659,456.6956286240116,277.28708538375895,315.6578223008046,15.6515,0.0,25.427548408890004,1.847867627243553,0.0,4.444444444444444,1915.813141972219,10.449889865303012
2019-07-07 09:30:00,2019-07-07 09:30,33,2576,643.9651,835.2736665397559,457.1449185295319,277.28708538375895,315.6578223008046,15.6515,0.0,25.427548408890004,1.847867627243553,0.0,4.444444444444444,1917.0833532344295,10.456818290369617
2019-07-07 09:30:00,2019-07-07 09:30,34,2576,394.1227,511.2083134560371,279.7840901349144,277.28708538375895,315.6578223008046,15.6515,0.0,25.427548408890004,1.847867627243553,0.0,4.444444444444444,1415.657171756093,7.721766391396871
2019-07-07 09:30:00,2019-07-07 09:30,35,2556,471.4588,611.5193517450456,335.3504674385333,277.28708538375895,315.6578223008046,15.781500000000001,0.0,26.63712944468417,2.1368621522566382,0.0,4.444444444444444,1573.0331629095274,8.580180888597422
2019-07-07 09:30:00,2019-07-07 09:30,36,2533,424.6873,550.8530170406274,302.7718328045808,277.28708538375895,315.6578223008046,15.931000000000001,0.0,28.071123560827758,2.4933824840306476,0.0,4.444444444444444,1481.5787080190746,8.081338407376771
2019-07-07 09:30:00,2019-07-07 09:30,37,2532,386.1922,500.9218277249105,275.35485024352937,277.28708538375895,315.6578223008046,15.9375,0.0,28.13452277448344,2.509484003214197,0.0,4.444444444444444,1404.3100368751452,7.659872928409882
2019-07-07 09:30:00,2019-07-07 09:30,38,2534,500.2794,648.9019493949427,356.6282768217227,277.28708538375895,315.6578223008046,15.9245,0.0,28.007812347948313,2.4773316018200875,0.0,4.444444444444444,1633.4047222954418,8.909480303429682
2019-07-07 09:30:00,2019-07-07 09:30,39,2534,643.6948,834.9230660614603,458.8631219336703,277.28708538375895,315.6578223008046,15.9245,0.0,28.007812347948313,2.4773316018200875,0.0,4.444444444444444,1921.660684073907,10.481785549494038
2019-07-07 09:30:00,2019-07-07 09:30,40,2515,698.7496,906.3334960003078,499.04737975472057,277.28708538375895,315.6578223008046,16.048000000000002,0.0,29.225821506356255,2.7910348613756963,0.0,4.444444444444444,2034.7870842517682,11.09883864137328
2019-07-07 09:30:00,2019-07-07 09:30,41,2487,696.4807,903.3905532507519,498.80474516196426,277.28708538375895,315.6578223008046,16.23,0.0,31.07937002341646,3.2877643792995,0.0,4.444444444444444,2033.9517849444399,11.09428246333331
2019-07-07 09:30:00,2019-07-07 09:30,42,2487,659.2879,855.1485500352363,472.16804851572573,277.28708538375895,315.6578223008046,16.23,0.0,31.07937002341646,3.2877643792995,0.0,4.444444444444444,1959.0730850826858,10.685853191360104
2019-07-07 09:30:00,2019-07-07 09:30,43,2464,708.9174,919.5219367817151,508.86363291460793,277.28708538375895,315.6578223008046,16.3795,0.0,32.6548230523414,3.7275924403621854,0.0,4.444444444444444,2062.1573373180345,11.248130930825644
2019-07-07 09:30:00,2019-07-07 09:30,44,2555,688.1449,892.5783613640455,489.5287469760602,277.28708538375895,315.6578223008046,15.788,0.0,26.69851719671503,2.1518191525777954,0.0,4.444444444444444,2008.3467968184066,10.954618891736763
2019-07-07 09:30:00,2019-07-07 09:30,45,2555,662.2679,859.013845726398,471.120508557815,277.28708538375895,315.6578223008046,15.788,0.0,26.69851719671503,2.1518191525777954,0.0,4.444444444444444,1956.374042762514,10.671131142340984
2019-07-07 09:30:00,2019-07-07 09:30,46,2555,484.4236,628.3357227439626,344.6066052565851,277.28708538375895,315.6578223008046,15.788,0.0,26.69851719671503,2.1518191525777954,0.0,4.444444444444444,1599.1820164788485,8.722810998975538
2019-07-07 09:30:00,2019-07-07 09:30,47,2530,593.0851,769.2782823899896,422.95319221230193,277.28708538375895,315.6578223008046,15.9505,0.0,28.261585402329224,2.5418392721193572,0.0,4.444444444444444,1820.4242514057482,9.929586825849537
2019-07-07 09:30:00,2019-07-07 09:30,48,2510,536.2189,695.5183233857157,383.1572815990613,277.28708538375895,315.6578223008046,16.0805,0.0,29.551669867716242,2.876690717503192,0.0,4.444444444444444,1708.4933176990044,9.319054460176389
2019-07-07 09:30:00,2019-07-07 09:30,49,2534,491.6139,637.6621105319356,350.4510040161692,277.28708538375895,315.6578223008046,15.9245,0.0,28.007812347948313,2.4773316018200875,0.0,4.444444444444444,1615.9876106268812,8.814477876146624
2019-07-07 09:30:00,2019-07-07 09:30,50,2531,623.9316,809.288632570331,444.9070084433549,277.28708538375895,315.6578223008046,15.944,0.0,28.198010038469228,2.525636239265393,0.0,4.444444444444444,1882.3086394204283,10.267138033202336
2019-07-07 09:30:00,2019-07-07 09:30,51,2531,762.8495,989.4761360251038,543.9652182026188,277.28708538375895,315.6578223008046,15.944,0.0,28.198010038469228,2.525636239265393,0.0,4.444444444444444,2161.554352634465,11.790296468915264
2019-07-07 09:30:00,2019-07-07 09:30,52,2531,521.8618,676.8960291684081,372.12407940047336,277.28708538375895,315.6578223008046,15.944,0.0,28.198010038469228,2.525636239265393,0.0,4.444444444444444,1677.1331069756238,9.147998765321583
2019-07-07 09:30:00,2019-07-07 09:30,53,2507,677.2432,878.437994237758,484.07028422867046,277.28708538375895,315.6578223008046,16.1,0.0,29.748248147124595,2.9287134034223103,0.0,4.444444444444444,1992.5745921459832,10.868588684432636
2019-07-07 09:30:00,2019-07-07 09:30,54,2494,621.6046,806.2703295255882,444.872643330752,277.28708538375895,315.6578223008046,16.1845,0.0,30.609390197043837,3.159656802935475,0.0,4.444444444444444,1882.3013719853275,10.267098392647242
2019-07-07 09:30:00,2019-07-07 09:30,55,2531,591.8867,767.7238628073425,422.05674633951776,277.28708538375895,315.6578223008046,15.944,0.0,28.198010038469228,2.525636239265393,0.0,4.444444444444444,1817.8936075536026,9.91578331392874
2019-07-07 09:30:00,2019-07-07 09:30,56,2531,737.9357,957.1609669679015,526.1999307465001,277.28708538375895,315.6578223008046,15.944,0.0,28.198010038469228,2.525636239265393,0.0,4.444444444444444,2111.473896121144,11.517130342478968
2019-07-07 09:30:00,2019-07-07 09:30,57,2507,673.3027,873.3268540796968,481.2537495554496,277.28708538375895,315.6578223008046,16.1,0.0,29.748248147124595,2.9287134034223103,0.0,4.444444444444444,1984.646917314701,10.825346821716552
2019-07-07 09:30:00,2019-07-07 09:30,58,2494,622.1658,806.998250311454,445.2742853511573,277.28708538375895,315.6578223008046,16.1845,0.0,30.609390197043837,3.159656802935475,0.0,4.444444444444444,1883.4309347915985,10.273259644317811
2019-07-07 09:30:00,2019-07-07 09:30,59,2506,589.5999,764.7577023420578,421.4675062892563,277.28708538375895,315.6578223008046,16.1065,0.0,29.81395274671385,2.946159645755225,0.0,4.444444444444444,1816.3746731527908,9.907498217197041
2019-07-07 09:30:00,2019-07-07 09:30,60,2506,722.2268,936.7852812353884,516.2740502012797,277.28708538375895,315.6578223008046,16.1065,0.0,29.81395274671385,2.946159645755225,0.0,4.444444444444444,2083.2087959581454,11.362957068862611
2019-07-07 09:30:00,2019-07-07 09:30,61,2485,672.8588,872.7510806712046,481.9823175425243,277.28708538375895,315.6578223008046,16.243000000000002,0.0,31.21446167110618,3.324854507750759,0.0,4.444444444444444,1986.6620665215937,10.836338544663239
2019-07-07 09:30:00,2019-07-07 09:30,62,2469,625.4677,811.2810757620066,448.7421652947366,277.28708538375895,315.6578223008046,16.347,0.0,32.30824092347435,3.6294812237199725,0.0,4.444444444444444,1893.3503153329455,10.32736535636152
2019-07-07 09:30:00,2019-07-07 09:30,63,2506,566.8802,735.2884545184049,405.22663633212085,277.28708538375895,315.6578223008046,16.1065,0.0,29.81395274671385,2.946159645755225,0.0,4.444444444444444,1770.6645553720025,9.658170302029106
2019-07-07 09:30:00,2019-07-07 09:30,64,2506,664.835,862.3435774608884,475.24829896310655,277.28708538375895,315.6578223008046,16.1065,0.0,29.81395274671385,2.946159645755225,0.0,4.444444444444444,1967.7413409454718,10.733134586975302
2019-07-07 09:30:00,2019-07-07 09:30,65,2506,492.5021,638.8141761805563,352.05845850588156,277.28708538375895,315.6578223008046,16.1065,0.0,29.81395274671385,2.946159645755225,0.0,4.444444444444444,1621.0220992079146,8.841938722952262
2019-07-07 09:30:00,2019-07-07 09:30,66,2485,704.0909,913.2615845490333,504.35450014564975,277.28708538375895,315.6578223008046,16.243000000000002,0.0,31.21446167110618,3.324854507750759,0.0,4.444444444444444,2049.544753002548,11.179335016377536
2019-07-07 09:30:00,2019-07-07 09:30,67,2455,669.2563,868.0783532458993,480.82030103384665,277.28708538375895,315.6578223008046,16.438,0.0,33.284433057839756,3.907743067419299,0.0,4.444444444444444,1983.4801825340128,10.818982813821888
2019-07-07 09:30:00,2019-07-07 09:30,68,2489,616.1989,799.2587090834029,441.22154690398975,277.28708538375895,315.6578223008046,16.217,0.0,30.944639457694052,3.2508916681932907,0.0,4.444444444444444,1872.065139242288,10.211264395867026
2019-07-07 09:30:00,2019-07-07 09:30,69,2489,725.0019,940.3848054208054,519.1285797919011,277.28708538375895,315.6578223008046,16.217,0.0,30.944639457694052,3.2508916681932907,0.0,4.444444444444444,2091.0982684676014,11.405990555277826
2019-07-07 09:30:00,2019-07-07 09:30,70,2489,465.9222,604.3379436498491,333.61778773202946,277.28708538375895,315.6578223008046,16.217,0.0,30.944639457694052,3.2508916681932907,0.0,4.444444444444444,1569.5406146367739,8.561130625291494
2019-07-07 09:30:00,2019-07-07 09:30,71,2477,688.2653,892.7345296866011,493.40732195499993,277.28708538375895,315.6578223008046,16.295,0.0,31.758446937872847,3.4754022924225993,0.0,4.444444444444444,2018.7650530009043,11.011445743641296
2019-07-07 09:30:00,2019-07-07 09:30,72,2455,653.6828,847.8782920223068,469.6316802346841,277.28708538375895,315.6578223008046,16.438,0.0,33.284433057839756,3.907743067419299,0.0,4.444444444444444,1952.091500511258,10.647771820970497
2019-07-07 09:30:00,2019-07-07 09:30,73,2485,605.3289,785.1594593642998,433.60928934490704,277.28708538375895,315.6578223008046,16.243000000000002,0.0,31.21446167110618,3.324854507750759,0.0,4.444444444444444,1850.6974170170718,10.094713183729482
2019-07-07 09:30:00,2019-07-07 09:30,74,2485,725.0007,940.3832489258963,519.3326112491245,277.28708538375895,315.6578223008046,16.243000000000002,0.0,31.21446167110618,3.324854507750759,0.0,4.444444444444444,2091.6445284828856,11.408970155361194
2019-07-07 09:30:00,2019-07-07 09:30,75,2485,465.3384,603.580708876527,333.33127317875636,277.28708538375895,315.6578223008046,16.243000000000002,0.0,31.21446167110618,3.324854507750759,0.0,4.444444444444444,1568.8406503631481,8.557312638344445
2019-07-07 09:30:00,2019-07-07 09:30,76,2466,726.5504,942.3933323932093,521.4180037193711,277.28708538375895,315.6578223008046,16.366500000000002,0.0,32.51591634954094,3.6881797953057203,0.0,4.444444444444444,2097.4047843864346,11.440389733016916
2019-07-07 09:30:00,2019-07-07 09:30,77,2445,664.5406,861.9617173764998,477.90186544828015,277.28708538375895,315.6578223008046,16.503,0.0,33.992725853542865,4.113327306140299,0.0,4.444444444444444,1975.358988113471,10.774685389709843
2019-07-07 09:30:00,2019-07-07 09:30,78,2478,552.9497,717.2194942413155,396.3624814873193,277.28708538375895,315.6578223008046,16.2885,0.0,31.690131630074863,3.4563915724260013,0.0,4.444444444444444,1746.1178510601435,9.524279187600783
2019-07-07 09:30:00,2019-07-07 09:30,79,2478,620.4642,804.7911405302189,444.7578685476172,277.28708538375895,315.6578223008046,16.2885,0.0,31.690131630074863,3.4563915724260013,0.0,4.444444444444444,1882.0848844093446,10.265917551323698
2019-07-07 09:30:00,2019-07-07 09:30,80,2449,726.4186,942.2223773690164,522.1959042961423,277.28708538375895,315.6578223008046,16.477,0.0,33.708303559551105,4.030404384261512,0.0,4.444444444444444,2099.546341737979,11.452070954934431
